Date,Open,High,Low,Close,Adj Close,Volume
2019-02-15,42.8125,42.92499923706055,42.4375,42.60499954223633,41.177764892578125,98507200
2019-02-19,42.4275016784668,42.86000061035156,42.372501373291016,42.73249816894531,41.300987243652344,75891200
2019-02-20,42.79750061035156,43.33000183105469,42.747501373291016,43.00749969482422,41.566776275634766,104457600
2019-02-21,42.95000076293945,43.092498779296875,42.57500076293945,42.76499938964844,41.332401275634766,68998800
2019-02-22,42.89500045776367,43.25,42.845001220703125,43.24250030517578,41.79389953613281,75652800
2019-02-25,43.540000915527344,43.967498779296875,43.48749923706055,43.557498931884766,42.09835433959961,87493600
2019-02-26,43.4275016784668,43.82500076293945,43.29249954223633,43.58250045776367,42.12251281738281,68280800
2019-02-27,43.3025016784668,43.75,43.182498931884766,43.717498779296875,42.252986907958984,111341600
2019-02-28,43.58000183105469,43.727500915527344,43.22999954223633,43.287498474121094,41.8373908996582,112861600
2019-03-01,43.56999969482422,43.787498474121094,43.22249984741211,43.74250030517578,42.27715301513672,103544800
2019-03-04,43.92250061035156,44.4375,43.49250030517578,43.962501525878906,42.489776611328125,109744800
2019-03-05,43.98500061035156,44.0,43.6349983215332,43.88249969482422,42.4124641418457,78949600
2019-03-06,43.66749954223633,43.872501373291016,43.48500061035156,43.630001068115234,42.16842269897461,83241600
2019-03-07,43.467498779296875,43.61000061035156,43.005001068115234,43.125,41.68033981323242,99185600
2019-03-08,42.58000183105469,43.26750183105469,42.375,43.227500915527344,41.77941131591797,95997600
2019-03-11,43.872501373291016,44.779998779296875,43.837501525878906,44.724998474121094,43.22673416137695,128044000
2019-03-12,45.0,45.66749954223633,44.842498779296875,45.227500915527344,43.71240997314453,129870400
2019-03-13,45.5625,45.82500076293945,45.22999954223633,45.4275016784668,43.90571212768555,124130000
2019-03-14,45.974998474121094,46.025001525878906,45.63999938964844,45.932498931884766,44.3937873840332,94318000
2019-03-15,46.212501525878906,46.83250045776367,45.935001373291016,46.529998779296875,44.971275329589844,156171600
2019-03-18,46.45000076293945,47.09749984741211,46.4474983215332,47.005001068115234,45.430362701416016,104879200
2019-03-19,47.087501525878906,47.247501373291016,46.47999954223633,46.63249969482422,45.07033920288086,126585600
2019-03-20,46.557498931884766,47.372501373291016,46.182498931884766,47.040000915527344,45.46418762207031,124140800
2019-03-21,47.505001068115234,49.08250045776367,47.45249938964844,48.772499084472656,47.13864517211914,204136800
2019-03-22,48.834999084472656,49.42250061035156,47.69499969482422,47.76250076293945,46.16248321533203,169630800
2019-03-25,47.877498626708984,47.994998931884766,46.650001525878906,47.185001373291016,45.604331970214844,175381200
2019-03-26,47.915000915527344,48.220001220703125,46.14500045776367,46.6974983215332,45.13315963745117,199202000
2019-03-27,47.1875,47.439998626708984,46.63750076293945,47.11750030517578,45.539093017578125,119393600
2019-03-28,47.23749923706055,47.38999938964844,46.88249969482422,47.18000030517578,45.59950256347656,83121600
2019-03-29,47.45750045776367,47.52000045776367,47.1349983215332,47.48749923706055,45.89670181274414,94256000
2019-04-01,47.90999984741211,47.91999816894531,47.095001220703125,47.810001373291016,46.20838928222656,111448000
2019-04-02,47.772499084472656,48.6150016784668,47.76250076293945,48.505001068115234,46.8801155090332,91062800
2019-04-03,48.3125,49.125,48.287498474121094,48.837501525878906,47.20146942138672,93087200
2019-04-04,48.6974983215332,49.092498779296875,48.28499984741211,48.92250061035156,47.283626556396484,76457200
2019-04-05,49.11249923706055,49.275001525878906,48.98249816894531,49.25,47.60016632080078,74106400
2019-04-08,49.10499954223633,50.057498931884766,49.084999084472656,50.025001525878906,48.34919357299805,103526800
2019-04-09,50.08000183105469,50.712501525878906,49.807498931884766,49.875,48.2042236328125,143072800
2019-04-10,49.66999816894531,50.185001373291016,49.54499816894531,50.154998779296875,48.4748420715332,86781200
2019-04-11,50.212501525878906,50.25,49.61000061035156,49.73749923706055,48.07132339477539,83603200
2019-04-12,49.79999923706055,50.03499984741211,49.0525016784668,49.717498779296875,48.05199432373047,111042800
2019-04-15,49.64500045776367,49.962501525878906,49.502498626708984,49.807498931884766,48.138980865478516,70146400
2019-04-16,49.8650016784668,50.342498779296875,49.63999938964844,49.8125,48.143802642822266,102785600
2019-04-17,49.8849983215332,50.845001220703125,49.65250015258789,50.782501220703125,49.081321716308594,115627200
2019-04-18,50.779998779296875,51.037498474121094,50.630001068115234,50.96500015258789,49.2577018737793,96783200
2019-04-22,50.70750045776367,51.23500061035156,50.584999084472656,51.13249969482422,49.41958999633789,77758000
2019-04-23,51.10749816894531,51.9375,50.974998474121094,51.869998931884766,50.132389068603516,93292000
2019-04-24,51.84000015258789,52.119998931884766,51.76250076293945,51.790000915527344,50.0550651550293,70162400
2019-04-25,51.70750045776367,51.939998626708984,51.279998779296875,51.31999969482422,49.60081100463867,74172800
2019-04-26,51.224998474121094,51.25,50.529998779296875,51.07500076293945,49.36402130126953,74596400
2019-04-29,51.099998474121094,51.49250030517578,50.96500015258789,51.15250015258789,49.43892288208008,88818800
2019-04-30,50.76499938964844,50.849998474121094,49.77750015258789,50.16749954223633,48.48691177368164,186139600
2019-05-01,52.470001220703125,53.82749938964844,52.307498931884766,52.630001068115234,50.86692810058594,259309200
2019-05-02,52.459999084472656,53.162498474121094,52.032501220703125,52.287498474121094,50.5359001159668,127985200
2019-05-03,52.72249984741211,52.959999084472656,52.557498931884766,52.9375,51.16411590576172,83569600
2019-05-06,51.0724983215332,52.209999084472656,50.875,52.119998931884766,50.37400817871094,129772400
2019-05-07,51.470001220703125,51.85499954223633,50.20750045776367,50.71500015258789,49.016082763671875,155054800
2019-05-08,50.474998474121094,51.334999084472656,50.4375,50.724998474121094,49.02573776245117,105358000
2019-05-09,50.099998474121094,50.41999816894531,49.165000915527344,50.18000030517578,48.49900436401367,139634400
2019-05-10,49.35499954223633,49.712501525878906,48.192501068115234,49.29499816894531,47.82711410522461,164834800
2019-05-13,46.9275016784668,47.369998931884766,45.712501525878906,46.43000030517578,45.04743576049805,229722400
2019-05-14,46.602500915527344,47.42499923706055,46.352500915527344,47.165000915527344,45.76054382324219,146118800
2019-05-15,46.567501068115234,47.9375,46.505001068115234,47.72999954223633,46.30873107910156,106178800
2019-05-16,47.477500915527344,48.11750030517578,47.209999084472656,47.52000045776367,46.10498046875,132125600
2019-05-17,46.73249816894531,47.724998474121094,46.689998626708984,47.25,45.843017578125,131516400
2019-05-20,45.880001068115234,46.087501525878906,45.06999969482422,45.772499084472656,44.40951156616211,154449200
2019-05-21,46.30500030517578,47.0,46.17499923706055,46.650001525878906,45.26088333129883,113459200
2019-05-22,46.165000915527344,46.4275016784668,45.63750076293945,45.69499969482422,44.334327697753906,118994400
2019-05-23,44.95000076293945,45.1349983215332,44.45249938964844,44.915000915527344,43.57754898071289,146118800
2019-05-24,45.04999923706055,45.53499984741211,44.654998779296875,44.74250030517578,43.410186767578125,94858800
2019-05-28,44.72999954223633,45.147499084472656,44.477500915527344,44.557498931884766,43.230690002441406,111792800
2019-05-29,44.10499954223633,44.837501525878906,44.0,44.345001220703125,43.02451705932617,113924800
2019-05-30,44.48749923706055,44.807498931884766,44.16749954223633,44.57500076293945,43.2476692199707,84873600
2019-05-31,44.057498931884766,44.497501373291016,43.747501373291016,43.76750183105469,42.4642219543457,108174400
2019-06-03,43.900001525878906,44.47999954223633,42.567501068115234,43.32500076293945,42.034889221191406,161584400
2019-06-04,43.86000061035156,44.95750045776367,43.630001068115234,44.90999984741211,43.57269287109375,123872000
2019-06-05,46.06999969482422,46.247501373291016,45.28499984741211,45.6349983215332,44.27610397338867,119093600
2019-06-06,45.77000045776367,46.36750030517578,45.537498474121094,46.30500030517578,44.926151275634766,90105200
2019-06-07,46.627498626708984,47.97999954223633,46.442501068115234,47.537498474121094,46.121952056884766,122737600
2019-06-10,47.95249938964844,48.842498779296875,47.904998779296875,48.14500045776367,46.71136474609375,104883600
2019-06-11,48.71500015258789,49.0,48.400001525878906,48.70249938964844,47.252262115478516,107731600
2019-06-12,48.48749923706055,48.99250030517578,48.34749984741211,48.54750061035156,47.10188674926758,73012800
2019-06-13,48.67499923706055,49.1974983215332,48.400001525878906,48.537498474121094,47.09217834472656,86698400
2019-06-14,47.88750076293945,48.397499084472656,47.57500076293945,48.185001373291016,46.75018310546875,75046000
2019-06-17,48.224998474121094,48.7400016784668,48.04249954223633,48.47249984741211,47.02912139892578,58676400
2019-06-18,49.01250076293945,50.0724983215332,48.8025016784668,49.61249923706055,48.135169982910156,106204000
2019-06-19,49.91999816894531,49.970001220703125,49.32749938964844,49.467498779296875,47.994483947753906,84496800
2019-06-20,50.092498779296875,50.15250015258789,49.50749969482422,49.8650016784668,48.38015365600586,86056000
2019-06-21,49.70000076293945,50.212501525878906,49.537498474121094,49.69499969482422,48.215213775634766,191202400
2019-06-24,49.6349983215332,50.040000915527344,49.54249954223633,49.64500045776367,48.16669845581055,72881600
2019-06-25,49.60749816894531,49.814998626708984,48.8224983215332,48.89250183105469,47.436614990234375,84281200
2019-06-26,49.442501068115234,50.247501373291016,49.337501525878906,49.95000076293945,48.462623596191406,104270000
2019-06-27,50.0724983215332,50.39250183105469,49.89250183105469,49.935001373291016,48.448062896728516,83598800
2019-06-28,49.66999816894531,49.875,49.26250076293945,49.47999954223633,48.006614685058594,124442400
2019-07-01,50.79249954223633,51.122501373291016,50.162498474121094,50.38750076293945,48.887088775634766,109012000
2019-07-02,50.352500915527344,50.782501220703125,50.34000015258789,50.682498931884766,49.17330551147461,67740800
2019-07-03,50.81999969482422,51.11000061035156,50.67250061035156,51.102500915527344,49.5807991027832,45448000
2019-07-05,50.837501525878906,51.27000045776367,50.724998474121094,51.057498931884766,49.537139892578125,69062000
2019-07-08,50.20249938964844,50.349998474121094,49.602500915527344,50.005001068115234,48.5159797668457,101354400
2019-07-09,49.79999923706055,50.377498626708984,49.70249938964844,50.310001373291016,48.81190490722656,82312000
2019-07-10,50.462501525878906,50.932498931884766,50.38999938964844,50.807498931884766,49.294578552246094,71588400
2019-07-11,50.82749938964844,51.09749984741211,50.4275016784668,50.4375,48.93560028076172,80767200
2019-07-12,50.61249923706055,51.0,50.54999923706055,50.82500076293945,49.31156921386719,70380800
2019-07-15,51.022499084472656,51.467498779296875,51.0,51.3025016784668,49.77484893798828,67789600
2019-07-16,51.147499084472656,51.52750015258789,50.875,51.125,49.60263442993164,67467200
2019-07-17,51.01250076293945,51.272499084472656,50.817501068115234,50.837501525878906,49.32368469238281,56430000
2019-07-18,51.0,51.470001220703125,50.92499923706055,51.415000915527344,49.88399887084961,74162400
2019-07-19,51.4474983215332,51.625,50.59000015258789,50.647499084472656,49.139347076416016,83717200
2019-07-22,50.912498474121094,51.807498931884766,50.90250015258789,51.80500030517578,50.26237487792969,89111600
2019-07-23,52.1150016784668,52.227500915527344,51.8224983215332,52.209999084472656,50.65532302856445,73420800
2019-07-24,51.91749954223633,52.287498474121094,51.79249954223633,52.16749954223633,50.61408615112305,59966400
2019-07-25,52.22249984741211,52.310001373291016,51.682498931884766,51.755001068115234,50.21387481689453,55638400
2019-07-26,51.869998931884766,52.432498931884766,51.78499984741211,51.935001373291016,50.38850784301758,70475600
2019-07-29,52.1150016784668,52.65999984741211,52.11000061035156,52.41999816894531,50.85906219482422,86693600
2019-07-30,52.189998626708984,52.540000915527344,51.82749938964844,52.19499969482422,50.64076232910156,135742800
2019-07-31,54.10499954223633,55.342498779296875,52.82500076293945,53.2599983215332,51.674049377441406,277125600
2019-08-01,53.474998474121094,54.50749969482422,51.685001373291016,52.10749816894531,50.555870056152344,216071600
2019-08-02,51.38249969482422,51.60749816894531,50.407501220703125,51.005001068115234,49.4861946105957,163448400
2019-08-05,49.497501373291016,49.662498474121094,48.14500045776367,48.334999084472656,46.89570999145508,209572000
2019-08-06,49.07749938964844,49.51750183105469,48.5099983215332,49.25,47.78347396850586,143299200
2019-08-07,48.852500915527344,49.88999938964844,48.45500183105469,49.7599983215332,48.27827453613281,133457600
2019-08-08,50.04999923706055,50.88249969482422,49.84749984741211,50.85749816894531,49.34309005737305,108038000
2019-08-09,50.32500076293945,50.689998626708984,49.8224983215332,50.247501373291016,48.936485290527344,98478800
2019-08-12,49.904998779296875,50.51250076293945,49.787498474121094,50.119998931884766,48.812313079833984,89927600
2019-08-13,50.255001068115234,53.03499984741211,50.119998931884766,52.24250030517578,50.87943649291992,188874000
2019-08-14,50.790000915527344,51.61000061035156,50.647499084472656,50.6875,49.36500930786133,146189600
2019-08-15,50.8650016784668,51.28499984741211,49.91749954223633,50.435001373291016,49.119102478027344,108909600
2019-08-16,51.06999969482422,51.790000915527344,50.959999084472656,51.625,50.27804946899414,110481600
2019-08-19,52.654998779296875,53.182498931884766,52.50749969482422,52.587501525878906,51.2154426574707,97654400
2019-08-20,52.720001220703125,53.337501525878906,52.58000183105469,52.59000015258789,51.21787643432617,107537200
2019-08-21,53.247501373291016,53.412498474121094,52.900001525878906,53.15999984741211,51.77299499511719,86141600
2019-08-22,53.29750061035156,53.61000061035156,52.6875,53.1150016784668,51.729164123535156,89014800
2019-08-23,52.35749816894531,53.01250076293945,50.25,50.65999984741211,49.338218688964844,187272000
2019-08-26,51.46500015258789,51.79750061035156,51.26499938964844,51.622501373291016,50.27561569213867,104174400
2019-08-27,51.96500015258789,52.13750076293945,50.88249969482422,51.040000915527344,49.70831298828125,103493200
2019-08-28,51.025001525878906,51.43000030517578,50.83000183105469,51.38249969482422,50.041873931884766,63755200
2019-08-29,52.125,52.33000183105469,51.665000915527344,52.252498626708984,50.88917922973633,83962000
2019-08-30,52.540000915527344,52.61249923706055,51.79999923706055,52.185001373291016,50.82344055175781,84573600
2019-09-03,51.60749816894531,51.744998931884766,51.05500030517578,51.42499923706055,50.08325958251953,80092000
2019-09-04,52.09749984741211,52.369998931884766,51.83000183105469,52.29750061035156,50.93299865722656,76752400
2019-09-05,53.0,53.49250030517578,52.877498626708984,53.31999969482422,51.9288215637207,95654800
2019-09-06,53.51250076293945,53.60499954223633,53.127498626708984,53.314998626708984,51.923954010009766,77449200
2019-09-09,53.709999084472656,54.11000061035156,52.76750183105469,53.54249954223633,52.14551544189453,109237600
2019-09-10,53.46500015258789,54.19499969482422,52.9275016784668,54.17499923706055,52.76150894165039,127111600
2019-09-11,54.51750183105469,55.9275016784668,54.432498931884766,55.897499084472656,54.4390754699707,177158400
2019-09-12,56.20000076293945,56.60499954223633,55.71500015258789,55.772499084472656,54.31733322143555,128906800
2019-09-13,55.0,55.1974983215332,54.255001068115234,54.6875,53.26063537597656,159053200
2019-09-16,54.432498931884766,55.032501220703125,54.38999938964844,54.974998474121094,53.54064178466797,84632400
2019-09-17,54.9900016784668,55.20500183105469,54.779998779296875,55.17499923706055,53.735416412353516,73274800
2019-09-18,55.26499938964844,55.712501525878906,54.86000061035156,55.692501068115234,54.23942947387695,101360000
2019-09-19,55.502498626708984,55.939998626708984,55.092498779296875,55.2400016784668,53.79873275756836,88242400
2019-09-20,55.345001220703125,55.63999938964844,54.36750030517578,54.432498931884766,53.01229476928711,221652400
2019-09-23,54.73749923706055,54.959999084472656,54.412498474121094,54.68000030517578,53.25334167480469,76662000
2019-09-24,55.25749969482422,55.622501373291016,54.29750061035156,54.41999816894531,53.000125885009766,124763200
2019-09-25,54.63750076293945,55.375,54.28499984741211,55.25749969482422,53.81576919555664,87613600
2019-09-26,55.0,55.23500061035156,54.70750045776367,54.97249984741211,53.538211822509766,75334000
2019-09-27,55.1349983215332,55.2400016784668,54.31999969482422,54.70500183105469,53.27769470214844,101408000
2019-09-30,55.224998474121094,56.14500045776367,55.1974983215332,55.99250030517578,54.53158950805664,103909600
2019-10-01,56.26750183105469,57.05500030517578,56.04999923706055,56.147499084472656,54.68254852294922,139223200
2019-10-02,55.76499938964844,55.89500045776367,54.48249816894531,54.7400016784668,53.31177520751953,138449200
2019-10-03,54.60749816894531,55.2400016784668,53.782501220703125,55.20500183105469,53.7646484375,114426000
2019-10-04,56.40999984741211,56.872501373291016,55.97249984741211,56.752498626708984,55.27177047729492,138478800
2019-10-07,56.567501068115234,57.48249816894531,56.459999084472656,56.76499938964844,55.283935546875,122306000
2019-10-08,56.45500183105469,57.01499938964844,56.08250045776367,56.099998474121094,54.63628387451172,111820000
2019-10-09,56.75749969482422,56.9474983215332,56.40999984741211,56.75749969482422,55.27663040161133,74770400
2019-10-10,56.98249816894531,57.61000061035156,56.82500076293945,57.522499084472656,56.02167510986328,113013600
2019-10-11,58.23749923706055,59.40999984741211,58.07749938964844,59.0525016784668,57.511756896972656,166795600
2019-10-14,58.724998474121094,59.532501220703125,58.66749954223633,58.967498779296875,57.42897415161133,96427600
2019-10-15,59.09749984741211,59.412498474121094,58.720001220703125,58.83000183105469,57.29506301879883,87360000
2019-10-16,58.342498779296875,58.810001373291016,58.29999923706055,58.592498779296875,57.06375503540039,73903200
2019-10-17,58.772499084472656,59.037498474121094,58.380001068115234,58.81999969482422,57.28532791137695,67585200
2019-10-18,58.647499084472656,59.39500045776367,58.5724983215332,59.102500915527344,57.56045150756836,97433600
2019-10-21,59.380001068115234,60.247501373291016,59.33000183105469,60.127498626708984,58.5587043762207,87247200
2019-10-22,60.290000915527344,60.54999923706055,59.904998779296875,59.9900016784668,58.4247932434082,82293600
2019-10-23,60.525001525878906,60.810001373291016,60.30500030517578,60.79499816894531,59.20878982543945,75828800
2019-10-24,61.127498626708984,61.20000076293945,60.45249938964844,60.89500045776367,59.30617904663086,69275200
2019-10-25,60.790000915527344,61.682498931884766,60.720001220703125,61.64500045776367,60.036624908447266,73477200
2019-10-28,61.85499954223633,62.3125,61.68000030517578,62.26250076293945,60.63801193237305,96572800
2019-10-29,62.24250030517578,62.4375,60.64250183105469,60.8224983215332,59.23557662963867,142839600
2019-10-30,61.189998626708984,61.32500076293945,60.3025016784668,60.814998626708984,59.228271484375,124522000
2019-10-31,61.810001373291016,62.29249954223633,59.314998626708984,62.189998626708984,60.56739807128906,139162000
2019-11-01,62.3849983215332,63.98249816894531,62.290000915527344,63.95500183105469,62.28634262084961,151125200
2019-11-04,64.3324966430664,64.4625015258789,63.845001220703125,64.375,62.69538879394531,103272000
2019-11-05,64.26249694824219,64.54750061035156,64.08000183105469,64.28250122070312,62.60529708862305,79897600
2019-11-06,64.19249725341797,64.37249755859375,63.842498779296875,64.30999755859375,62.63207244873047,75864400
2019-11-07,64.68499755859375,65.0875015258789,64.52749633789062,64.85749816894531,63.35492706298828,94940400
2019-11-08,64.67250061035156,65.11000061035156,64.2125015258789,65.03500366210938,63.5283203125,69986400
2019-11-11,64.57499694824219,65.61750030517578,64.56999969482422,65.55000305175781,64.03141021728516,81821200
2019-11-12,65.38749694824219,65.69750213623047,65.2300033569336,65.48999786376953,63.972774505615234,87388800
2019-11-13,65.28250122070312,66.19499969482422,65.26750183105469,66.11750030517578,64.58574676513672,102734400
2019-11-14,65.9375,66.22000122070312,65.5250015258789,65.66000366210938,64.13886260986328,89182800
2019-11-15,65.91999816894531,66.44499969482422,65.75250244140625,66.44000244140625,64.9007797241211,100206400
2019-11-18,66.44999694824219,66.85749816894531,66.05750274658203,66.7750015258789,65.22801208496094,86703200
2019-11-19,66.9749984741211,67.0,66.34750366210938,66.57250213623047,65.03020477294922,76167200
2019-11-20,66.38500213623047,66.5199966430664,65.0999984741211,65.79750061035156,64.2731704711914,106234400
2019-11-21,65.92250061035156,66.00250244140625,65.29499816894531,65.50250244140625,63.98500061035156,121395200
2019-11-22,65.64749908447266,65.79499816894531,65.20999908447266,65.44499969482422,63.92881774902344,65325200
2019-11-25,65.67749786376953,66.61000061035156,65.62999725341797,66.59249877929688,65.04973602294922,84020400
2019-11-26,66.73500061035156,66.79000091552734,65.625,66.07250213623047,64.54177856445312,105207600
2019-11-27,66.3949966430664,66.99500274658203,66.32749938964844,66.95999908447266,65.40873718261719,65235600
2019-11-29,66.6500015258789,67.0,66.4749984741211,66.8125,65.2646484375,46617600
2019-12-02,66.81749725341797,67.0625,65.86250305175781,66.04000091552734,64.51004028320312,94487200
2019-12-03,64.57749938964844,64.88249969482422,64.07250213623047,64.86250305175781,63.35981750488281,114430400
2019-12-04,65.26750183105469,65.82749938964844,65.16999816894531,65.43499755859375,63.91905212402344,67181600
2019-12-05,65.94750213623047,66.47250366210938,65.68250274658203,66.3949966430664,64.85682678222656,74424400
2019-12-06,66.87000274658203,67.75,66.82499694824219,67.67749786376953,66.10960388183594,106075600
2019-12-09,67.5,67.69999694824219,66.22750091552734,66.7300033569336,65.18406677246094,128042400
2019-12-10,67.1500015258789,67.51750183105469,66.46499633789062,67.12000274658203,65.56501770019531,90420400
2019-12-11,67.20249938964844,67.7750015258789,67.125,67.69249725341797,66.12427520751953,78756800
2019-12-12,66.94499969482422,68.13999938964844,66.83000183105469,67.86499786376953,66.29277038574219,137310400
2019-12-13,67.86499786376953,68.82499694824219,67.73249816894531,68.7874984741211,67.19389343261719,133587600
2019-12-16,69.25,70.19750213623047,69.24500274658203,69.96499633789062,68.3441162109375,128186000
2019-12-17,69.89250183105469,70.44249725341797,69.69999694824219,70.10250091552734,68.47842407226562,114158400
2019-12-18,69.94999694824219,70.4749984741211,69.77999877929688,69.93499755859375,68.31480407714844,116028400
2019-12-19,69.875,70.29499816894531,69.73750305175781,70.00499725341797,68.38318634033203,98369200
2019-12-20,70.55750274658203,70.6624984741211,69.63999938964844,69.86000061035156,68.24153137207031,275978000
2019-12-23,70.13249969482422,71.0625,70.09249877929688,71.0,69.35511779785156,98572000
2019-12-24,71.17250061035156,71.22250366210938,70.7300033569336,71.06749725341797,69.42106628417969,48478800
2019-12-26,71.20500183105469,72.49500274658203,71.17500305175781,72.47750091552734,70.79840087890625,93121200
2019-12-27,72.77999877929688,73.49250030517578,72.02999877929688,72.44999694824219,70.77153778076172,146266000
2019-12-30,72.36499786376953,73.17250061035156,71.30500030517578,72.87999725341797,71.19156646728516,144114400
2019-12-31,72.48249816894531,73.41999816894531,72.37999725341797,73.4124984741211,71.71173095703125,100805600
2020-01-02,74.05999755859375,75.1500015258789,73.79750061035156,75.0875015258789,73.34793853759766,135480400
2020-01-03,74.2874984741211,75.1449966430664,74.125,74.35749816894531,72.63485717773438,146322800
2020-01-06,73.44750213623047,74.98999786376953,73.1875,74.94999694824219,73.21363067626953,118387200
2020-01-07,74.95999908447266,75.2249984741211,74.37000274658203,74.59750366210938,72.86930084228516,108872000
2020-01-08,74.29000091552734,76.11000061035156,74.29000091552734,75.79750061035156,74.04149627685547,132079200
2020-01-09,76.80999755859375,77.60749816894531,76.55000305175781,77.40750122070312,75.61420440673828,170108400
2020-01-10,77.6500015258789,78.1675033569336,77.0625,77.5824966430664,75.7851333618164,140644800
2020-01-13,77.91000366210938,79.26750183105469,77.7874984741211,79.23999786376953,77.40422058105469,121532000
2020-01-14,79.17500305175781,79.39250183105469,78.0425033569336,78.16999816894531,76.3590087890625,161954400
2020-01-15,77.9625015258789,78.875,77.38749694824219,77.83499908447266,76.03178405761719,121923600
2020-01-16,78.39749908447266,78.92500305175781,78.02249908447266,78.80999755859375,76.98419189453125,108829200
2020-01-17,79.06749725341797,79.68499755859375,78.75,79.68250274658203,77.83647918701172,137816400
2020-01-21,79.29750061035156,79.75499725341797,79.0,79.14250183105469,77.30899810791016,110843200
2020-01-22,79.6449966430664,79.99749755859375,79.32749938964844,79.42500305175781,77.58495330810547,101832400
2020-01-23,79.4800033569336,79.88999938964844,78.9124984741211,79.80750274658203,77.95861053466797,104472000
2020-01-24,80.0625,80.8324966430664,79.37999725341797,79.57749938964844,77.73390197753906,146537600
2020-01-27,77.51499938964844,77.94249725341797,76.22000122070312,77.23750305175781,75.44812774658203,161940000
2020-01-28,78.1500015258789,79.5999984741211,78.04750061035156,79.42250061035156,77.5824966430664,162234000
2020-01-29,81.11250305175781,81.9625015258789,80.34500122070312,81.08499908447266,79.20648956298828,216229200
2020-01-30,80.13500213623047,81.02249908447266,79.6875,80.96749877929688,79.09172058105469,126743200
2020-01-31,80.23249816894531,80.66999816894531,77.07250213623047,77.37750244140625,75.58489227294922,199588400
2020-02-03,76.07499694824219,78.37249755859375,75.55500030517578,77.16500091552734,75.37730407714844,173788400
2020-02-04,78.82749938964844,79.91000366210938,78.40750122070312,79.7125015258789,77.86578369140625,136616400
2020-02-05,80.87999725341797,81.19000244140625,79.73750305175781,80.36250305175781,78.50074768066406,118826800
2020-02-06,80.64250183105469,81.30500030517578,80.06500244140625,81.30249786376953,79.4189453125,105425600
2020-02-07,80.59249877929688,80.8499984741211,79.5,80.00749969482422,78.33944702148438,117684000
2020-02-10,78.54499816894531,80.38749694824219,78.4625015258789,80.38749694824219,78.71150207519531,109348800
2020-02-11,80.9000015258789,80.9749984741211,79.67749786376953,79.90249633789062,78.23663330078125,94323200
2020-02-12,80.36750030517578,81.80500030517578,80.36750030517578,81.80000305175781,80.09455871582031,113730400
2020-02-13,81.04750061035156,81.55500030517578,80.8375015258789,81.21749877929688,79.52422332763672,94747600
2020-02-14,81.18499755859375,81.49500274658203,80.7125015258789,81.23750305175781,79.54378509521484,80113600
2020-02-18,78.83999633789062,79.9375,78.65249633789062,79.75,78.0873031616211,152531200
2020-02-19,80.0,81.14250183105469,80.0,80.90499877929688,79.21822357177734,93984000
2020-02-20,80.65750122070312,81.1624984741211,79.55249786376953,80.07499694824219,78.405517578125,100566000
2020-02-21,79.65499877929688,80.11250305175781,77.625,78.26249694824219,76.63082885742188,129554000
2020-02-24,74.31500244140625,76.04499816894531,72.30750274658203,74.54499816894531,72.99081420898438,222195200
2020-02-25,75.23750305175781,75.63249969482422,71.53250122070312,72.0199966430664,70.5184555053711,230673600
2020-02-26,71.63249969482422,74.47000122070312,71.625,73.1624984741211,71.63714599609375,198054800
2020-02-27,70.2750015258789,71.5,68.23999786376953,68.37999725341797,66.95435333251953,320605600
2020-02-28,64.31500244140625,69.60250091552734,64.09249877929688,68.33999633789062,66.91519165039062,426510000
2020-03-02,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,73.1450424194336,341397200
2020-03-03,75.9175033569336,76.0,71.44999694824219,72.33000183105469,70.82200622558594,319475600
2020-03-04,74.11000061035156,75.8499984741211,73.28250122070312,75.68499755859375,74.1070556640625,219178400
2020-03-05,73.87999725341797,74.88749694824219,72.85250091552734,73.2300033569336,71.70323181152344,187572800
2020-03-06,70.5,72.70500183105469,70.30750274658203,72.25749969482422,70.75102233886719,226176800
2020-03-09,65.9375,69.52249908447266,65.75,66.5425033569336,65.15516662597656,286744800
2020-03-10,69.28500366210938,71.61000061035156,67.34249877929688,71.33499908447266,69.84774780273438,285290000
2020-03-11,69.34750366210938,70.30500030517578,67.96499633789062,68.85749816894531,67.42190551757812,255598800
2020-03-12,63.98500061035156,67.5,62.0,62.057498931884766,60.763668060302734,418474000
2020-03-13,66.22250366210938,69.9800033569336,63.23749923706055,69.49250030517578,68.04366302490234,370732000
2020-03-16,60.48749923706055,64.7699966430664,60.0,60.5525016784668,59.29005432128906,322423600
2020-03-17,61.877498626708984,64.40249633789062,59.599998474121094,63.21500015258789,61.89704513549805,324056000
2020-03-18,59.942501068115234,62.5,59.279998779296875,61.66749954223633,60.38180160522461,300233600
2020-03-19,61.84749984741211,63.209999084472656,60.65250015258789,61.19499969482422,59.91915512084961,271857200
2020-03-20,61.79499816894531,62.95750045776367,57.0,57.310001373291016,56.11515808105469,401693200
2020-03-23,57.02000045776367,57.125,53.15250015258789,56.092498779296875,54.92303466796875,336752800
2020-03-24,59.09000015258789,61.92250061035156,58.57500076293945,61.720001220703125,60.43321228027344,287531200
2020-03-25,62.6875,64.5625,61.07500076293945,61.380001068115234,60.10029983520508,303602000
2020-03-26,61.630001068115234,64.66999816894531,61.59000015258789,64.61000061035156,63.26295471191406,252087200
